id,created_at,text,retweet_count,,,
1121196612154460000,4/24/19 23:37,some days just feel like a razor scooter to the ankle,0,,,
1121196598497820000,4/24/19 23:37,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121196478112911360,2019-04-24 23:37:25,@atvmasnoticias deje de difundir las imágenes terribles de la señora embestida por scooter eléctrico. Respeten su d… https://t.co/sPHOI6bMrm,0
1121196358537547776,2019-04-24 23:36:57,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121196321346550000,4/24/19 23:36,Me enteré del accidente del scooter haciendo volar a un peatón. Terrible. Urge trazar la cancha. #scooters #ciudad… https://t.co/5O4sYfHXFj,0,,,
1121196315084550000,4/24/19 23:36,This scooter rider didn't fancy riding at the speed limit and then got frustrated when another car did... A silly o… https://t.co/MPaYmItibS,1,,,
1121196308948230000,4/24/19 23:36,RT @OfficialRezz: Omg LOL https://t.co/0KqwadxXRp,464,,,
1121196291831120000,4/24/19 23:36,I’m a shooter not a scooter,0,,,
1121196222268750000,4/24/19 23:36,"RT @ajtgurney: Questions from the last five minutes:
- do trees feel pain?
- why do bugs die?
- can I play in the garage?
- why do trees fa…",1,,,
1121196029120950000,4/24/19 23:35,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121196010414456833,2019-04-24 23:35:34,One of the best way to discover bagan is to rent a scooter and get lost inside the forest of pagoda! I did! I loved… https://t.co/HGSlUm8wUG,0
1121195965614977024,2019-04-24 23:35:23,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121195930835980000,4/24/19 23:35,Una scooter manejada por un imprudente al volante atropella a una señora y le cancelan la licencia a la empresa. ¿C… https://t.co/7dxpfKMKkt,0,,,
1121195792893480000,4/24/19 23:34,"As electric scooters continue to crowd areas of San Diego and the number of scooter-related injuries climbs, city c… https://t.co/EWLIVxVJ3U",0,,,
1121195769359490000,4/24/19 23:34,Is @CNN serious with this shit? https://t.co/anbc0h5u9t,0,,,
1121195740892670000,4/24/19 23:34,someone in the neighborhood stole my little sister’s scooter and now i’m ready to beat up a twelve year old,0,,,
1121195550991440000,4/24/19 23:33,I wish I had a Fricken razor scooter right now,0,,,
1121195537972310000,4/24/19 23:33,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520,,,
1121195471836450000,4/24/19 23:33,"RT @Dean_the_wien: @30SecFights As I suspected, they scooter kids😪 https://t.co/Dx7CIxAMeX",4,,,
1121195456405460000,4/24/19 23:33,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121195380102848514,2019-04-24 23:33:04,se estan mecharon dos chicas", una en scooter y otra en bicicleta, OIGAN ESTÚPIDAS," AMBAS ESTÁN EN VEREDA PEATONAL.… https://t.co/fOBeEJ2Eez""",0
1121195306513780000,4/24/19 23:32,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121195242907209729,2019-04-24 23:32:31,It was time a year ago https://t.co/TIWzRsdryk,0
1121195236762554368,2019-04-24 23:32:29,RT @DenisseROlivari: Bienvenidos otros medios alternativos de transporte - pero como peatona sin scooter", moto, bici," carro -siempre somos…""",3
1121195221331660000,4/24/19 23:32,"RT @dril: the most bone headed move is to just go out and about with a name like ""scooter."" that shit sucks. Hell no. i would not even name…",4173,,,
1121195200339000000,4/24/19 23:32,"RT @whataphoney: @ScottMorrisonMP Yeah scooter, great that you’re “not campaigning” again up there in marginal Herbert? #ILikeBillShorten…",1,,,
1121195082978340000,4/24/19 23:31,I’m seeing Endgame two nights in a row and no one can stop me.,0,,,
1121195030536840000,4/24/19 23:31,@LAPDCentralArea What ? And people flying on the sidewalk on their scooter without regard to me and my dogs are not a threat … c'mon.,0,,,
1121195024585120000,4/24/19 23:31,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121195004200751104,2019-04-24 23:31:34,@fulkzach @newfissy I will pay cash for a neon pick scooter,0
1121194960831664129,2019-04-24 23:31:24,RT @Rosario_Sasieta: Miren a estos angelitos !!!!! 2 en una scooter eléctrica !!! Arriesgan su vida y la de los conductores. ",,,,
1121194931165490000,4/24/19 23:31,Ball 4 scooter. Ball 4,0,,,
1121194917299190000,4/24/19 23:31,RT @Olivertree: Retweet or you’ll have a scooter hit you in the shin everyday for the next 5 years https://t.co/0L9GNGlLiL,1163,,,
1121194870842870000,4/24/19 23:31,Re: Scooter for 12+ and adults on sale https://t.co/Bgz0CGYXxR,0,,,
1121194858918620000,4/24/19 23:30,RT @maralegre: ojo!!! Primer accidente reportado por mecanismos de micromovilidad (han habido otros menos graves). En este caso scooters. L…,30,,,
1121194699350470000,4/24/19 23:30,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121194671735287811,2019-04-24 23:30:15,RT @albertodn_: JAJAJAJA oye @Grinscooters hay un scooter tuyo tirado en el alcantilado https://t.co/CEKIB7kzgK,12
1121194551853510658,2019-04-24 23:29:46,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121194546614820000,4/24/19 23:29,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121194520127922176,2019-04-24 23:29:39,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121194456525490000,4/24/19 23:29,RT @albertodn_: JAJAJAJA oye @Grinscooters hay un scooter tuyo tirado en el alcantilado https://t.co/CEKIB7kzgK,12,,,
1121194367425760000,4/24/19 23:29,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121194326623649792,2019-04-24 23:28:52,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520
1121194194108809217,2019-04-24 23:28:21,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121194193173530000,4/24/19 23:28,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121194191906902016,2019-04-24 23:28:20,RT @Mineblo75451540: Update on the scooter: he is good btw its a he we dis not know and help me name him plz https://t.co/FdOldsHULS,1
1121194140212039681,2019-04-24 23:28:08,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121194077423270000,4/24/19 23:27,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121194015473324032,2019-04-24 23:27:38,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121194012583560000,4/24/19 23:27,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121193987757551618,2019-04-24 23:27:32,RT @RPPNoticias: Una mujer queda grave tras ser embestida por un scooter eléctrico en San Isidro. 👇",,,,
1121193953590510000,4/24/19 23:27,@snagneto Times are ah changing.,0,,,
1121193937451010000,4/24/19 23:27,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520,,,
1121193917662150000,4/24/19 23:27,"my girlfriend just made a fucking dad joke, i'm committing scooter ankle.",0,,,
1121193901229070000,4/24/19 23:27,MearthX Scooter Giveaway https://t.co/V7Kpr6gMCA,0,,,
1121193899920200000,4/24/19 23:27,#adoptmetrades if I had a black neon scooter would you give me 2 candy cannons for it?,0,,,
1121193836653440000,4/24/19 23:26,@sschreiber13 Happy Scooter birthday!,0,,,
1121193817468800000,4/24/19 23:26,"State Sen. Jessica Ramos put e-bike and e-scooter legalization back on the agenda in Albany, introducing new legisl… https://t.co/PtLQLFBFG7",0,,,
1121193784656710000,4/24/19 23:26,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121193774716157958,2019-04-24 23:26:41,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520
1121193745813131264,2019-04-24 23:26:34,@breannacorreia_ @_apizzap Scooter,1
1121193740847263745,2019-04-24 23:26:33,@munisanisidro porque las casas o etc tienen las paredes altas y largas hasta la vereda que no ves quien viene?. A… https://t.co/S4O3wsWQni,0
1121193734522265600,2019-04-24 23:26:31,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121193708509100000,4/24/19 23:26,Update on the scooter: he is good btw its a he we dis not know and help me name him plz https://t.co/FdOldsHULS,1,,,
1121193686010740000,4/24/19 23:26,RT @cyber6ex: I just got a new Razor Scooter https://t.co/QuOCDDL9vV,4,,,
1121193684027030000,4/24/19 23:26,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121193528044834817,2019-04-24 23:25:42,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121193521027930000,4/24/19 23:25,Is there daylight between e-bikes and e-scooters? E-scooters strike me as more dangerous - not for pedestrians (car… https://t.co/S2VEJRUus4,0,,,
1121193506251210000,4/24/19 23:25,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121193435233308672,2019-04-24 23:25:20,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121193413846740000,4/24/19 23:25,"Logan on his scooter is just as funny as PH on her pink Vespa. Spoiled rich kids... smh 
#RonnieMarsRewatch",0,,,
1121193353377460000,4/24/19 23:25,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121193271680589824,2019-04-24 23:24:41,@CursiveTheBand @timkasher Just wondering - why isn't the Silver Scooter / Cursive split and 8 Teeth To Eat You alb… https://t.co/IwY7OvLsiP,0
1121193250675724293,2019-04-24 23:24:36,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121193109885540000,4/24/19 23:24,I can no longer be a pedestrian. Almost got hit by a car on a crosswalk.. then ran across yelling SORRY. TO. THE. C… https://t.co/iJ7vGlDErd,0,,,
1121193077652230000,4/24/19 23:23,"RT @ehlersdanlosuk: ""I am at the point now at aged 33 where I cannot work, suffer from chronic, constant pain in almost all of my joints an…",11,,,
1121193045855230000,4/24/19 23:23,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121192926124470272,2019-04-24 23:23:19,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121192914632050000,4/24/19 23:23,"Question for city hall. With this $150 you'll be getting paid for each scooter that's on the sidewalks of the city,… https://t.co/9MXNEZrUN6",0,,,
1121192816410020000,4/24/19 23:22,RT @mayaisntreal: just saw a cute amish boy ride by full speed on a scooter and now i’m running away to get married and join them. hold on…,1,,,
1121192785040820000,4/24/19 23:22,"@Rosario_Sasieta hay accidentes con autos y ya se supone que esta regulado, lo mismo seria con los scooter",0,,,
1121192770109150000,4/24/19 23:22,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121192753277362176,2019-04-24 23:22:37,Es discutible supongo", pero no creo que alguien use el auto para andar 1 km. ,,,
1121192719299290000,4/24/19 23:22,Helluva play by Scooter!,0,,,
1121192680996920000,4/24/19 23:22,Nice catch Scooter 👏👏 #LGM,0,,,
1121192679847730000,4/24/19 23:22,Nice catch Scooter!,0,,,
1121192678400690000,4/24/19 23:22,@ernestdove Scooter’s defense is underrated.,0,,,
1121192662407750000,4/24/19 23:22,Oh heeeyyyyyy Scooter &lt;3 #lgm,0,,,
1121192659761200000,4/24/19 23:22,"Vargas walks Hoskins and then Scooter saves his bacon, at least temporarily, with a sliding catch of Franco's pop-up.",0,,,
1121192640341590000,4/24/19 23:22,Thank you Scooter!,0,,,
1121192625099260000,4/24/19 23:22,Always wanted a pro scooter 🤔 This summer na talaga 🙏🏼🙏🏼🙏🏼,0,,,
1121192611740550000,4/24/19 23:22,@niavalit @mal_menor La señora (distrida) iba por la vereda donde se supone que transitan a pie a 5  kph o 10 kph t… https://t.co/i34ItWraTJ,0,,,
1121192603628780000,4/24/19 23:22,"Mr. President, I have written to you to the people of America to no avail. One tweet with you sharing I could indee… https://t.co/w92aHX4UcT",0,,,
1121192557759870000,4/24/19 23:21,@slater141414 @scooter_204 @Benjamin_Chapel https://t.co/InKngMRTz6,0,,,
1121192498683100000,4/24/19 23:21,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121192476545572864,2019-04-24 23:21:31,OUTON Folding Kick Scooter for Kids 2 Wheel Kids Scooter", 3 Adjustable Height," LED Light Up Wheels Toddler Scooter… https://t.co/3aHbfhZXRc""",0,
1121192440214510000,4/24/19 23:21,@candycl0udzz I have a ultra-rare scooter idk if u would like to trade for the red circle thing (idk the name) btw… https://t.co/bABqySiNXd,0,,,
1121192418936800000,4/24/19 23:21,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121192390256144386,2019-04-24 23:21:11,@velas_bochini no sé si viste la de hoy https://t.co/fYFk3rnwZh,0
1121192358349959168,2019-04-24 23:21:03,ku selah motor tua aku saat ku pegang pedal gas mu kamu berlali tak pernah jemu sitap hari ku nyalakan siap membawa… https://t.co/nuWVVYUAZi,0
1121192346375413762,2019-04-24 23:21:00,RT @Rosario_Sasieta: Miren a estos angelitos !!!!! 2 en una scooter eléctrica !!! Arriesgan su vida y la de los conductores. ",,,,
1121192343951090000,4/24/19 23:21,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121192335084281856,2019-04-24 23:20:58,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121192247771270000,4/24/19 23:20,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121192204431704069,2019-04-24 23:20:26,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121192168742420000,4/24/19 23:20,@maralegre Me refiero a los scooter. Las personas caminan tranquilamente por la vereda sin pensar que de un momento… https://t.co/0Tr8D9Pd7a,0,,,
1121192146852350000,4/24/19 23:20,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121192092791902209,2019-04-24 23:20:00,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121192064169820000,4/24/19 23:19,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121192056964222985,2019-04-24 23:19:51,RT @biebernovidade: O feat é real? Scooter Braun curtiu a publicação de um fã clube no twitter dizendo sobre uma colaboração do Justin com…,160
1121192033216028678,2019-04-24 23:19:46,RT @BiologistDan: For those unclear", DO NOT DRAG YOUR DOG BEHIND YOUR SCOOTER! #China! Find this guy. Send him to jail. He's in Pu'er city,"…""",251,
1121192002606040000,4/24/19 23:19,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121191997077970947,2019-04-24 23:19:37,a little girl on a scooter just asked me if i can talk.... if she only knew how little I shut up !,0
1121191970150346754,2019-04-24 23:19:31,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121191943080430000,4/24/19 23:19,@genedavis47 @LucilleMeDaddyy @_DaanishSyed @okayplayer Scooter? Is that like a nickname for a redneck white guy? L… https://t.co/o58U5cby9W,0,,,
1121191847601340000,4/24/19 23:19,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121191847144112128,2019-04-24 23:19:01,RT @albertodn_: JAJAJAJA oye @Grinscooters hay un scooter tuyo tirado en el alcantilado https://t.co/CEKIB7kzgK,12
1121191834418421761,2019-04-24 23:18:58,The Guitar on this &gt; https://t.co/FU2uJXLWD2,1
1121191821575708673,2019-04-24 23:18:55,@seanhannity Maybe Booker needs to cry more and Beto ride his scooter..,0
1121191694559395841,2019-04-24 23:18:25,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121191636443230000,4/24/19 23:18,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121191608630702081,2019-04-24 23:18:04,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121191547582550000,4/24/19 23:17,@citruslimons Well he better act more professional or scooter won't allow that,0,,,
1121191517496970000,4/24/19 23:17,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121191436974809089,2019-04-24 23:17:23,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121191405043550000,4/24/19 23:17,a mom and a barrista kicked a stray dog while an electrician riding a hoverboard stopped a scooter driven by a barr… https://t.co/mbSYOoyn4v,0,,,
1121191390870790000,4/24/19 23:17,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121191363855310848,2019-04-24 23:17:06,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121191338894970000,4/24/19 23:17,"@ScottMorrisonMP Yeah scooter, great that you’re “not campaigning” again up there in marginal Herbert?… https://t.co/3d8MDKBw6L",1,,,
1121191224285820000,4/24/19 23:16,If I were rich and famous I would do SO much random shit. I’d make commencement speeches at University of Southeast… https://t.co/8lKpAFpNDH,5,,,
1121191196271860000,4/24/19 23:16,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121191191381331969,2019-04-24 23:16:25,RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121191042034950000,4/24/19 23:15,"RT @imdaneka: the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag 
1121190924376211457,2019-04-24 23:15:21,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520
1121190729160593410,2019-04-24 23:14:35,RT @MotorcycleCom: Design Filings Reveal Production Version of Yamaha 3CT Scooter - https://t.co/m0AWAytxJJ https://t.co/zZQeJdCiV0,2
1121190706930962434,2019-04-24 23:14:29,the scooter is coming for your ankles if you don’t reply &amp; retweet with the hashtag ",,,,
1121190603075790000,4/24/19 23:14,"@mal_menor Me parece bien, pero hay algo que no tiene sentido.
Si un scooter causa un accidente, suspenden el alqui… https://t.co/ydq3paKJEH",1,,,
1121190585354810000,4/24/19 23:14,#SanIsidro Mujer de 63 años con graves heridas tras ser atropellada con scooter eléctrico | VIDEO ►… https://t.co/TAPjbP1U7P,0,,,
1121190364633810000,4/24/19 23:13,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520,,,
1121190205254350000,4/24/19 23:12,"@carldemaio Oh look, Scooters parked nicely by scooter companies. Same does not happen every street corner.
Soluti… https://t.co/UV1EqGo3Fs",0,,,
1121190191203480000,4/24/19 23:12,"RT @mauriola: Tarde o temprano pasaría, irresponsables manejando por veredas a toda velocidad ¿Para pagar menos? (Cobran 60 céntimos el min…",4,,,
1121190189320240000,4/24/19 23:12,"@Lindy_Cairderby @kester_lowers @Akki_J2 ""Butthurt whiteys""
No points were missed here scooter. Pick the easiest ta… https://t.co/lytFL7saP9",0,,,
1121190134991540000,4/24/19 23:12,"On n'a pas besoin de courser les jeunes dealer en scooter,il suffit d'être poster ds voiture banalisée à haute pier… https://t.co/QWPdZ22PKi",0,,,
1121189961682830000,4/24/19 23:11,"RT @mal_menor: Suspenden alquiler de scooters en San Isidro, de la empresa Movo, tras grave accidente contra mujer de 63 años. Fuentes indi…",50,,,
1121189947996870000,4/24/19 23:11,Scooter the pink unicorn visited the Great Gargoyle King to become the Prince of Pink Panda Land!,0,,,
1121189877813470000,4/24/19 23:11,my sister doesn’t appreciate my random capitalization of letters . one like and i take a scooter to her ankles https://t.co/Lx6YzbjRAp,0,,,
1121189851808820000,4/24/19 23:11,"We have the technology. We can build ""geo-fencing"" in city parks to slow e-scooters down to 10 miles per hour in de… https://t.co/X2PImBDDTf",0,,,
1121189805805700000,4/24/19 23:10,scooter has my heart ♥️ https://t.co/HSkR6gD4eC,1,,,
1121189663836900000,4/24/19 23:10,@DrLeslea @KerrioftheNorth @JediNerdJedi I’m so looking forward to it!,0,,,
1121189607670820000,4/24/19 23:10,"RT @DrivezyIN: Ever wished for a better way to get around town?
Well, here's the solution to all your commute needs.
Rent a Drivezy scoot…",1,,,
1121189458739590000,4/24/19 23:09,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520,,,
1121189436123940000,4/24/19 23:09,"RT @abdoulaay__: Béne accident bouma romb sank Colobane ddd bi mbeuk bene scooter le gars allongé sur la route ,attendant les secours qui t…",1,,,
1121189403303470000,4/24/19 23:09,"@Bangernomics What a shitshow! And in signal red, you ain’t gonna miss it either! It looks like the crackhead cousi… https://t.co/UshfzbiqdJ",0,,,
1121189397381120000,4/24/19 23:09,"RT @Callalily57: Scooter in the middle of the sidewalk, with not quite enough room for me to safety get my wheelchair around it. Happens at…",13,,,
1121189323666280000,4/24/19 23:09,@Benjamin_Chapel @JennArndt You’re welcome!,0,,,
1121189318536640000,4/24/19 23:08,"@m_sheldon Paraza and Shebler are on a very short leash. Senzel in cf. Scooter at 2b very soon. Paraza to bench, Sheb gonna be sol.",0,,,
1121189280515220000,4/24/19 23:08,"RT @ForpLeeds: Thx to all who came along for our emergency litter pick this am- over 40 people answered the call, and collected 45 bags of…",14,,,
1121189266984450000,4/24/19 23:08,@scooter_204 @KerrioftheNorth @JediNerdJedi Thanks Crystal! I think you will enjoy the whole lineup. I will be buffered by greatness!,0,,,
1121189260189670000,4/24/19 23:08,@guy_840 A edit from scooter the goat,0,,,
1121189078786030000,4/24/19 23:08,"RT @mal_menor: Suspenden alquiler de scooters en San Isidro, de la empresa Movo, tras grave accidente contra mujer de 63 años. Fuentes indi…",50,,,
1121189058066170000,4/24/19 23:07,"RT @mystrengthddl: demi, como você pode fazer isso? na boa que o scooter não permita você fazer essas merdas  https://t.co/lavqCcgpP1",70,,,
1121189007638000000,4/24/19 23:07,RT @biebernovidade: O feat é real? Scooter Braun curtiu a publicação de um fã clube no twitter dizendo sobre uma colaboração do Justin com…,160,,,
1121189002021950000,4/24/19 23:07,RT @DexterK12: Scooter board day in gym.  Love how Mr. Glynn gets our students moving and active! #Dreadstrong @pecornerstone https://t.co/…,2,,,
1121188906974810000,4/24/19 23:07,@Rickgrimes772 Ta pp c un mec sur scooter en full jog me @ mm pas ahdhsb,0,,,
1121188894740020000,4/24/19 23:07,"@maralegre LO DIJE MUCHO ANTES, SCOOTER ES DE PELIGRO. HABLÉ CON HABLA CAPITAL Y LUZ AMBAR, UNIÓN CONTRA EL ABUSO D… https://t.co/BJeLTQh2ng",0,,,
1121188778826180000,4/24/19 23:06,"@mal_menor Bicicleta scooter skateboard todos son un peligro no miden la velocidad, no paran en las esquinas ni nad… https://t.co/J5IxBaXsKK",0,,,
1121188679836280000,4/24/19 23:06,@RideGOTRAX What's the best way to lock up a scooter when parking it outside?,0,,,
1121188621602650000,4/24/19 23:06,"RT @Capital967: 🚨|  Suspenden servicio de scooter eléctrico en #SanIsidro
Municipalidad de la comuna informó que se mantiene en contacto c…",11,,,
1121188465175970000,4/24/19 23:05,"@ScooterMcNeice Spot on again Scooter.
It’s nice to be debating in and outs instead of wishing we had a better lis… https://t.co/8H4IqxX5ki",0,,,
1121188410096410000,4/24/19 23:05,We’re gonna take a moment away from the #scooter talk and let the @Royals have the floor after #crushingit today! https://t.co/YcHr7iCLsI,0,,,
1121188367830530000,4/24/19 23:05,I definitely just spent the last 45 minutes riding a scooter around in circles all over Atlanta and I regret nothin… https://t.co/7bTIw6NaQr,0,,,
1121188366127690000,4/24/19 23:05,"RT @Callalily57: Scooter in the middle of the sidewalk, with not quite enough room for me to safety get my wheelchair around it. Happens at…",13,,,
1121188351455810000,4/24/19 23:05,In so much pain in my hips I can barley walk feel like I need a mobility scooter — feeling old,0,,,
1121188257600080000,4/24/19 23:04,"My little baby Scooter, aka Toots...you were my biggest love bug that gave the most painful love bites. The moment… https://t.co/eafNKxktte",0,,,
1121188253334290000,4/24/19 23:04,"Leslie and Scooter brought the Monopoly man to deliver Ryan his $15,000 ZFX cheque! Did you know what the sound was… https://t.co/Rur4zKo4ON",0,,,
1121188151601630000,4/24/19 23:04,RT @XposeTrophyHunt: A shocking case of animal cruelty has sparked outrage in China after a man was filmed dragging a husky on the back of…,295,,,
1121187973356080000,4/24/19 23:03,"@RYP__ We were scootering down the road from Tulum to Punta Allan once, having left 1malfunctioning scooter behind.… https://t.co/CmRYEivdv2",0,,,
1121187958357290000,4/24/19 23:03,"RT @Callalily57: Scooter in the middle of the sidewalk, with not quite enough room for me to safety get my wheelchair around it. Happens at…",13,,,
1121187902061460000,4/24/19 23:03,"RT @dril: the most bone headed move is to just go out and about with a name like ""scooter."" that shit sucks. Hell no. i would not even name…",4173,,,
1121187870025210000,4/24/19 23:03,"WTT
The boyz The First
HAVE: hyunjae, haknyeon/hwall unit
WANT: any marked in 3rd and 4th pic
Loc: USA 
WW: no sorry https://t.co/6AFzKlpnZx",1,,,
1121187748751250000,4/24/19 23:02,"Tarde o temprano pasaría, irresponsables manejando por veredas a toda velocidad ¿Para pagar menos? (Cobran 60 cénti… https://t.co/kaVOCLz9V1",4,,,
1121187659542600000,4/24/19 23:02,"RT @PLMeriguet: Lundi, à #Auxonne, un passant a été agressé en pleine rue par 2 hommes cagoulés qui l’ont menacé avec 1 arme, après l’avoir…",758,,,
1121187641716810000,4/24/19 23:02,Ain’t nothing but movers and shakers in my family!!!!! Niece making money moves! I’m beyond proud of she and my Sco… https://t.co/U8QPVmqKdL,0,,,
1121187637543300000,4/24/19 23:02,"(me as a parent)
kid: hey dad can i get a scooter
me: uh no skate or die bitch",0,,,
1121187507213720000,4/24/19 23:01,"RT @JohnT150: I would rather take a razor scooter to the ankle 26 times in a row, than to ever catch feelings for anyone ever again",46462,,,
1121187383817440000,4/24/19 23:01,RT @mal_menor: Ana María tiene 63 años. Un scooter eléctrico la impactó cuando caminaba por la vereda. En el video se observa que la mujer…,520,,,
1121187316599530000,4/24/19 23:01,"I really need to get a razor scooter. i feel like that'd boost my street cred. that's how you land a date, right?",0,,,
1121187275948390000,4/24/19 23:00,"RT @autistictic: Hi. Sorry if I‘m annoying but my birthday is in 4 days and I‘m still trying to raise roughly 330 Euros 😵
Trying to get en…",5,,,
1121187265819100000,4/24/19 23:00,"2018 Ducati Scrambler for $8,499. Only 982 miles with Silver Ice paint. 803CC Engine with a Termignoni Exhaust adde… https://t.co/FCp2YdQLZp",0,,,
1121187214229160000,4/24/19 23:00,RT @AltPress: At least it wasn't a scooter this time 😅🛴 @Olivertree https://t.co/BgA1r6jus2,16,,,
1121187164417610000,4/24/19 23:00,"2016 Indian Motorcycle® Scout® Sixty Thunder Black. Color: Thunder Black, Engine: 60"", Mileage: 2,698. Scout Photos… https://t.co/S1KH6cV5Ay",0,,,
1121187132108700000,4/24/19 23:00,"@bleno_edu Scooter, skateboard, candy cane, dim sum, quad stroller, etc?",0,,,
1121187115298160000,4/24/19 23:00,"RT @interif12: So is putting the Oreos on the top shelf at the grocery store where you can’t reach them from the scooter. 
https://t.co/UjI…",2,,,
