id,created_at,text,retweet_count
1121090553591095298,2019-04-24 16:36:31,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121090379539984384,2019-04-24 16:35:49,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1121089892698722304,2019-04-24 16:33:53,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121088488810500097,2019-04-24 16:28:19,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121088485333450754,2019-04-24 16:28:18,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121088362188689409,2019-04-24 16:27:49,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121088342664282112,2019-04-24 16:27:44,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121087591611346946,2019-04-24 16:24:45,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121086903619653634,2019-04-24 16:22:01,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121086770194583552,2019-04-24 16:21:29,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121086765199233024,2019-04-24 16:21:28,RT @blainecapatch: damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121086329440235521,2019-04-24 16:19:44,damn girl are you a Lime scooter because you're just lying on the sidewalk,77
1121083320362786822,2019-04-24 16:07:46,RT @7NewsBrisbane: Brisbane: Lime Scooter users are reporting bizarre voice messages when connecting and disconnecting from rides. Video: J…,79
1121081839916134400,2019-04-24 16:01:53,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1121080307686440960,2019-04-24 15:55:48,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1121073065914511363,2019-04-24 15:27:02,RT @7NewsBrisbane: Brisbane: Lime Scooter users are reporting bizarre voice messages when connecting and disconnecting from rides. Video: J…,79
1121065794958430208,2019-04-24 14:58:08,I’m going to write a book of poems about living in Columbus called “Business Professional on a Lime Scooter.”,0
1121059783375753218,2019-04-24 14:34:15,How cool is that? Now #scooter and #bike sharing options are on our @googlemaps apps! We've tried it ourselves. A g… https://t.co/hOmStlltx4,0
1121052589523554304,2019-04-24 14:05:40,"I fully support Bird and Lime scooters being in cities, and I plan to ride one myself sometime. That said, it will… https://t.co/9LszFahq81",0
1121052390176673794,2019-04-24 14:04:52,"RT @henryfong: Just saw a guy get a DUI on a lime scooter, that’s some real 2019 shit right there",44
1121051672711712769,2019-04-24 14:02:01,How can scooter-sharing companies kick unprofitability and make sense as a viable @mobility option? @verge navigate… https://t.co/TF0t9Fesx3,0
1121050058210701312,2019-04-24 13:55:36,"PSA to honors students:

Please use the crosswalk lights and don't yeet yourself down it on a Lime scooter. Otherwi… https://t.co/fGgbGCnGRI",0
1121049942154518532,2019-04-24 13:55:08,"While this was just audio files, there have been concerns about #scooter #hacks that might be more dangerous.… https://t.co/aioNhrgrtY",0
1121049910353125379,2019-04-24 13:55:01,RT @7NewsBrisbane: Brisbane: Lime Scooter users are reporting bizarre voice messages when connecting and disconnecting from rides. Video: J…,79
1121045971637399552,2019-04-24 13:39:22,"A plan approved in San Diego to deal with Bird, Lime and Razor, makers and marketers of dockless scooters:… https://t.co/sAq3lV1uBl",0
1121042301185400832,2019-04-24 13:24:47,A man in a three piece suit and fedora almost ran me over on a Lime scooter this morning #surreal #dystopian #future,0
1121041443785564160,2019-04-24 13:21:22,"The newest walk of shame: When you’re riding along and fall off your Lime Scooter, you pick your self and the scoot… https://t.co/7brgt6twWI",0
1121039317676244993,2019-04-24 13:12:55,Join the scooter and bike sharing revolution! Get 1 free unlock coupon when you download Lime using this link: https://t.co/zPkDXdhYeJ,1
1121038047037067266,2019-04-24 13:07:52,RT @7NewsBrisbane: Brisbane: Lime Scooter users are reporting bizarre voice messages when connecting and disconnecting from rides. Video: J…,79
1121031833129369600,2019-04-24 12:43:11,RT @verge: Lime’s electric scooters will be able to tell when you’re too drunk to ride https://t.co/nejdU0jLJs https://t.co/liE4SEoLlk,23
1121028130053877760,2019-04-24 12:28:28,@dylanobrien were you the guy who caught us when we set off the lime scooter alarms?,0
